"RowIDs","Age_Group","License_Holders","JURISDICTION","GENDER","YEAR","Total"
"Row345","40-49",53398,"ACT","Persons",2010,287134
"Row345","50-59",46244,"ACT","Persons",2010,287134
"Row345","60-69",31135,"ACT","Persons",2010,287134
"Row345","70-79",13508,"ACT","Persons",2010,287134
"Row345","80+",6277,"ACT","Persons",2010,287134
"Row346","16-19",17728,"ACT","Persons",2011,294174
"Row346","20-24",29139,"ACT","Persons",2011,294174
"Row346","25-29",32220,"ACT","Persons",2011,294174
"Row346","30-39",60013,"ACT","Persons",2011,294174
"Row346","40-49",54543,"ACT","Persons",2011,294174
"Row346","50-59",46937,"ACT","Persons",2011,294174
"Row346","60-69",32619,"ACT","Persons",2011,294174
"Row346","70-79",14078,"ACT","Persons",2011,294174
"Row346","80+",6897,"ACT","Persons",2011,294174
"Row347","16-19",17468,"ACT","Persons",2012,301841
"Row347","20-24",29646,"ACT","Persons",2012,301841
"Row347","25-29",33106,"ACT","Persons",2012,301841
"Row347","30-39",61807,"ACT","Persons",2012,301841
"Row347","40-49",55707,"ACT","Persons",2012,301841
"Row347","50-59",47668,"ACT","Persons",2012,301841
"Row347","60-69",33965,"ACT","Persons",2012,301841
"Row347","70-79",15063,"ACT","Persons",2012,301841
"Row347","80+",7411,"ACT","Persons",2012,301841
"Row348","16-19",16891,"ACT","Persons",2013,307834
"Row348","20-24",29818,"ACT","Persons",2013,307834
"Row348","25-29",33539,"ACT","Persons",2013,307834
"Row348","30-39",63470,"ACT","Persons",2013,307834
"Row348","40-49",56925,"ACT","Persons",2013,307834
"Row348","50-59",48062,"ACT","Persons",2013,307834
"Row348","60-69",35297,"ACT","Persons",2013,307834
"Row348","70-79",15856,"ACT","Persons",2013,307834
"Row348","80+",7976,"ACT","Persons",2013,307834
"Row349","16-19",16651,"ACT","Persons",2014,314244
"Row349","20-24",29601,"ACT","Persons",2014,314244
"Row349","25-29",33498,"ACT","Persons",2014,314244
"Row349","30-39",65149,"ACT","Persons",2014,314244
"Row349","40-49",58748,"ACT","Persons",2014,314244
"Row349","50-59",48803,"ACT","Persons",2014,314244
"Row349","60-69",36337,"ACT","Persons",2014,314244
"Row349","70-79",16831,"ACT","Persons",2014,314244
"Row349","80+",8626,"ACT","Persons",2014,314244
"Row350","16-19",16805,"ACT","Persons",2015,312267
"Row350","20-24",29491,"ACT","Persons",2015,312267
"Row350","25-29",33318,"ACT","Persons",2015,312267
"Row350","30-39",64888,"ACT","Persons",2015,312267
"Row350","40-49",57580,"ACT","Persons",2015,312267
"Row350","50-59",48686,"ACT","Persons",2015,312267
"Row350","60-69",36227,"ACT","Persons",2015,312267
"Row350","70-79",16701,"ACT","Persons",2015,312267
"Row350","80+",8571,"ACT","Persons",2015,312267
"Row351","16-19",17221,"ACT","Persons",2016,328377
"Row351","20-24",27752,"ACT","Persons",2016,328377
"Row351","25-29",33163,"ACT","Persons",2016,328377
"Row351","30-39",70505,"ACT","Persons",2016,328377
"Row351","40-49",60671,"ACT","Persons",2016,328377
"Row351","50-59",50576,"ACT","Persons",2016,328377
"Row351","60-69",38808,"ACT","Persons",2016,328377
"Row351","70-79",21351,"ACT","Persons",2016,328377
"Row351","80+",8330,"ACT","Persons",2016,328377
"Row352","16-19",16967,"ACT","Persons",2017,324439
"Row352","20-24",28556,"ACT","Persons",2017,324439
"Row352","25-29",33674,"ACT","Persons",2017,324439
"Row352","30-39",70064,"ACT","Persons",2017,324439
"Row352","40-49",59711,"ACT","Persons",2017,324439
"Row352","50-59",49603,"ACT","Persons",2017,324439
"Row352","60-69",37759,"ACT","Persons",2017,324439
"Row352","70-79",20686,"ACT","Persons",2017,324439
"Row352","80+",7419,"ACT","Persons",2017,324439
"Row353","16-19",16624,"ACT","Persons",2018,330574
"Row353","20-24",28476,"ACT","Persons",2018,330574
"Row353","25-29",34411,"ACT","Persons",2018,330574
"Row353","30-39",72295,"ACT","Persons",2018,330574
"Row353","40-49",60732,"ACT","Persons",2018,330574
"Row353","50-59",50075,"ACT","Persons",2018,330574
"Row353","60-69",38178,"ACT","Persons",2018,330574
"Row353","70-79",22037,"ACT","Persons",2018,330574
"Row353","80+",7746,"ACT","Persons",2018,330574
"Row354","16-19",16473,"ACT","Persons",2019,329637
"Row354","20-24",27479,"ACT","Persons",2019,329637
"Row354","25-29",33522,"ACT","Persons",2019,329637
"Row354","30-39",72151,"ACT","Persons",2019,329637
"Row354","40-49",60832,"ACT","Persons",2019,329637
"Row354","50-59",49701,"ACT","Persons",2019,329637
"Row354","60-69",38141,"ACT","Persons",2019,329637
"Row354","70-79",23273,"ACT","Persons",2019,329637
"Row354","80+",8065,"ACT","Persons",2019,329637
"Row355","16-19",14798,"ACT","Persons",2020,326495
"Row355","20-24",26071,"ACT","Persons",2020,326495
"Row355","25-29",32701,"ACT","Persons",2020,326495
"Row355","30-39",71723,"ACT","Persons",2020,326495
"Row355","40-49",60671,"ACT","Persons",2020,326495
"Row355","50-59",49567,"ACT","Persons",2020,326495
"Row355","60-69",37870,"ACT","Persons",2020,326495
"Row355","70-79",24519,"ACT","Persons",2020,326495
"Row355","80+",8575,"ACT","Persons",2020,326495
"Row356","16-19",11646,"ACT","Persons",2021,326454
"Row356","20-24",24947,"ACT","Persons",2021,326454
"Row356","25-29",32797,"ACT","Persons",2021,326454
"Row356","30-39",72367,"ACT","Persons",2021,326454
"Row356","40-49",61392,"ACT","Persons",2021,326454
"Row356","50-59",50286,"ACT","Persons",2021,326454
"Row356","60-69",38147,"ACT","Persons",2021,326454
"Row356","70-79",25816,"ACT","Persons",2021,326454
"Row356","80+",9056,"ACT","Persons",2021,326454
"Row357","16-19",17364,"ACT","Persons",2022,334900
"Row357","20-24",25413,"ACT","Persons",2022,334900
"Row357","25-29",33834,"ACT","Persons",2022,334900
"Row357","30-39",72940,"ACT","Persons",2022,334900
"Row357","40-49",61925,"ACT","Persons",2022,334900
"Row357","50-59",50241,"ACT","Persons",2022,334900
"Row357","60-69",37352,"ACT","Persons",2022,334900
"Row357","70-79",25940,"ACT","Persons",2022,334900
"Row357","80+",9891,"ACT","Persons",2022,334900
"Row358","16-19",18403,"ACT","Persons",2023,341420
"Row358","20-24",25149,"ACT","Persons",2023,341420
"Row358","25-29",33840,"ACT","Persons",2023,341420
"Row358","30-39",73700,"ACT","Persons",2023,341420
"Row358","40-49",63278,"ACT","Persons",2023,341420
"Row358","50-59",51307,"ACT","Persons",2023,341420
"Row358","60-69",37855,"ACT","Persons",2023,341420
"Row358","70-79",27372,"ACT","Persons",2023,341420
"Row358","80+",10516,"ACT","Persons",2023,341420
"Row359","16-19",19066,"ACT","Persons",2024,347892
"Row359","20-24",24762,"ACT","Persons",2024,347892
"Row359","25-29",33079,"ACT","Persons",2024,347892
"Row359","30-39",74422,"ACT","Persons",2024,347892
"Row359","40-49",65074,"ACT","Persons",2024,347892
"Row359","50-59",52110,"ACT","Persons",2024,347892
"Row359","60-69",39147,"ACT","Persons",2024,347892
"Row359","70-79",28791,"ACT","Persons",2024,347892
"Row359","80+",11441,"ACT","Persons",2024,347892
